X1,Y1,X2,Y2,object name,mpageid,X-centre,Y-centre,dimention,Y-Image Dimentions,X-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,all_QIDs_x,wikidata_URL,all_QIDs_y,URI has on the left,all_QIDs_x,URI has on the right,all_QIDs_y,URI has on the top
128,193,176,221,cow,M68360019.jpg,152.0,207.0,"(200, 301)",301,200,na,cow,na,cow,na,Q830,http://www.wikidata.org/entity/Q830,,,Q830,http://www.wikidata.org/entity/Q830,,
62,30,162,127,zebra,M68549884.jpg,112.0,78.5,"(200, 133)",133,200,na,na,na,na,zebra,Q32789,http://www.wikidata.org/entity/Q32789,,,,,,
10,3,189,235,cat,M68608952.jpg,99.5,119.0,"(200, 240)",240,200,na,na,na,na,cat,Q146,http://www.wikidata.org/entity/Q146,,,,,,
9,8,189,118,motorcycle,M68767776.jpg,99.0,63.0,"(200, 133)",133,200,na,na,na,na,motorcycle,Q34493,http://www.wikidata.org/entity/Q34493,,,,,,
27,17,149,101,sheep,M68927700.jpg,88.0,59.0,"(200, 138)",138,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
37,17,137,81,cat,M68960758.jpg,87.0,49.0,"(199, 112)",112,199,na,na,na,na,cat,Q146,http://www.wikidata.org/entity/Q146,,,,,,
31,25,142,92,truck,M6936317.jpg,86.5,58.5,"(200, 133)",133,200,na,na,na,na,truck,Q43193,http://www.wikidata.org/entity/Q43193,,,,,,
78,66,117,99,dog,M69416753.jpg,97.5,82.5,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
41,79,83,115,dog,M69416753.jpg,62.0,97.0,"(200, 133)",133,200,na,na,na,dog,na,Q144,http://www.wikidata.org/entity/Q144,,,,,,
22,28,195,264,bird,M6943031.jpg,108.5,146.0,"(200, 268)",268,200,na,na,na,na,bird,Q5113,http://www.wikidata.org/entity/Q5113,,,,,,
111,52,134,95,dog,M69729545.jpg,122.5,73.5,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
100,53,132,97,dog,M69729545.jpg,116.0,75.0,"(200, 133)",133,200,na,na,na,na,dog,Q144,http://www.wikidata.org/entity/Q144,,,,,,
105,52,187,132,cup,M69811691.jpg,146.0,92.0,"(200, 133)",133,200,na,cup,na,cup,na,Q81727,http://www.wikidata.org/entity/Q81727,,,Q81727,http://www.wikidata.org/entity/Q81727,,
30,41,174,266,suitcase,M70039125.jpg,102.0,153.5,"(200, 300)",300,200,na,na,na,na,suitcase,Q200814,http://www.wikidata.org/entity/Q200814,,,,,,
20,12,55,123,person,M70100115.jpg,37.5,67.5,"(200, 133)",133,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
147,13,187,122,person,M70100115.jpg,167.0,67.5,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
51,12,98,123,person,M70100115.jpg,74.5,67.5,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
90,83,117,135,traffic,M70340592.jpg,103.5,109.0,"(200, 400)",400,200,na,na,traffic,na,na,Q8004,http://www.wikidata.org/entity/Q8004,,,,,Q8004,http://www.wikidata.org/entity/Q8004
73,206,117,239,car,M70340592.jpg,95.0,222.5,"(200, 400)",400,200,na,na,na,na,car,Q1420,http://www.wikidata.org/entity/Q1420,,,,,,
39,46,162,306,traffic,M70340593.jpg,100.5,176.0,"(200, 356)",356,200,na,na,na,na,traffic,Q8004,http://www.wikidata.org/entity/Q8004,,,,,,
43,84,81,113,sheep,M70351451.jpg,62.0,98.5,"(200, 131)",131,200,na,na,na,sheep,na,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
21,28,191,174,bicycle,M70459180.JPG,106.0,101.0,"(200, 200)",200,200,na,na,na,na,bicycle,Q11442,http://www.wikidata.org/entity/Q11442,,,,,,
31,168,67,253,traffic,M70940866.jpg,49.0,210.5,"(200, 267)",267,200,traffic,na,na,traffic,na,Q8004,http://www.wikidata.org/entity/Q8004,Q8004,http://www.wikidata.org/entity/Q8004,,,,
74,172,106,258,traffic,M70940866.jpg,90.0,215.0,"(200, 267)",267,200,na,na,na,traffic,na,Q8004,http://www.wikidata.org/entity/Q8004,,,,,,
15,16,197,286,person,M71047711.jpg,106.0,151.0,"(200, 300)",300,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
70,24,132,130,toilet,M71117388.jpg,101.0,77.0,"(200, 150)",150,200,na,na,na,na,toilet,Q7857,http://www.wikidata.org/entity/Q7857,,,,,,
65,129,137,150,person,M71117388.jpg,101.0,139.5,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
135,15,161,42,stop,M71218945.jpg,148.0,28.5,"(200, 150)",150,200,na,stop,stop,na,na,Q250429,http://www.wikidata.org/entity/Q250429,,,Q250429,http://www.wikidata.org/entity/Q250429,Q250429,http://www.wikidata.org/entity/Q250429
18,24,98,86,train,M71218945.jpg,58.0,55.0,"(200, 150)",150,200,train,na,na,na,na,Q870,http://www.wikidata.org/entity/Q870,Q870,http://www.wikidata.org/entity/Q870,,,,
72,7,93,64,bottle,M72423048.jpg,82.5,35.5,"(200, 108)",108,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
93,16,112,67,bottle,M72423048.jpg,102.5,41.5,"(200, 108)",108,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
61,28,178,283,person,M72423510.jpg,119.5,155.5,"(200, 300)",300,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
0,33,47,289,person,M72423510.jpg,23.5,161.0,"(200, 300)",300,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
166,40,200,260,person,M72423510.jpg,183.0,150.0,"(200, 300)",300,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
23,21,73,206,person,M72423510.jpg,48.0,113.5,"(200, 300)",300,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
6,30,32,76,person,M72423510.jpg,19.0,53.0,"(200, 300)",300,200,person,na,person,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5
29,35,120,118,orange,M72845677.jpg,74.5,76.5,"(200, 133)",133,200,na,na,na,na,orange,Q13191,http://www.wikidata.org/entity/Q13191,,,,,,
53,43,174,113,zebra,M73384072.jpg,113.5,78.0,"(200, 129)",129,200,na,na,na,na,zebra,Q32789,http://www.wikidata.org/entity/Q32789,,,,,,
45,57,156,106,apple,M73430876.jpg,100.5,81.5,"(200, 170)",170,200,na,na,na,na,apple,Q89,http://www.wikidata.org/entity/Q89,,,,,,
1,42,175,241,zebra,M73448145.jpg,88.0,141.5,"(200, 249)",249,200,na,na,na,na,zebra,Q32789,http://www.wikidata.org/entity/Q32789,,,,,,
16,93,53,165,person,M73793800.jpg,34.5,129.0,"(200, 266)",266,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
63,36,181,260,person,M73793800.jpg,122.0,148.0,"(200, 266)",266,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
56,86,95,161,backpack,M73793800.jpg,75.5,123.5,"(200, 266)",266,200,na,na,na,na,backpack,Q5843,http://www.wikidata.org/entity/Q5843,,,,,,
129,86,166,99,car,M73793800.jpg,147.5,92.5,"(200, 266)",266,200,na,car,na,na,na,Q1420,http://www.wikidata.org/entity/Q1420,,,Q1420,http://www.wikidata.org/entity/Q1420,,
19,41,117,114,person,M73793808.jpg,68.0,77.5,"(200, 114)",114,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
76,9,134,262,remote,M73939457.jpg,105.0,135.5,"(200, 267)",267,200,na,na,na,na,remote,Q185091,http://www.wikidata.org/entity/Q185091,,,,,,
62,23,138,110,elephant,M74016974.jpg,100.0,66.5,"(200, 133)",133,200,na,na,na,na,elephant,Q7378,http://www.wikidata.org/entity/Q7378,,,,,,
16,6,182,187,bowl,M74064007.png,99.0,96.5,"(200, 200)",200,200,na,na,na,na,bowl,Q153988,http://www.wikidata.org/entity/Q153988,,,,,,
13,19,179,187,cup,M74064007.png,96.0,103.0,"(200, 200)",200,200,na,na,na,na,cup,Q81727,http://www.wikidata.org/entity/Q81727,,,,,,
16,7,182,186,bowl,M74064009.png,99.0,96.5,"(200, 200)",200,200,na,na,na,na,bowl,Q153988,http://www.wikidata.org/entity/Q153988,,,,,,
11,16,180,187,cup,M74064009.png,95.5,101.5,"(200, 200)",200,200,na,na,na,na,cup,Q81727,http://www.wikidata.org/entity/Q81727,,,,,,
16,13,182,188,dining,M74064010.png,99.0,100.5,"(200, 200)",200,200,na,na,na,na,dining,Q10578291,http://www.wikidata.org/entity/Q10578291,,,,,,
18,12,186,184,cake,M74064018.png,102.0,98.0,"(200, 200)",200,200,na,na,na,na,cake,Q13276,http://www.wikidata.org/entity/Q13276,,,,,,
13,15,184,188,dining,M74064018.png,98.5,101.5,"(200, 200)",200,200,na,na,na,na,dining,Q10578291,http://www.wikidata.org/entity/Q10578291,,,,,,
23,98,40,286,fork,M74403823.jpg,31.5,192.0,"(200, 300)",300,200,fork,na,na,na,na,Q81881,http://www.wikidata.org/entity/Q81881,Q81881,http://www.wikidata.org/entity/Q81881,,,,
37,36,137,125,giraffe,M74486440.jpg,87.0,80.5,"(200, 133)",133,200,na,na,na,na,giraffe,Q862089,http://www.wikidata.org/entity/Q862089,,,,,,
162,42,183,54,horse,M74486440.jpg,172.5,48.0,"(200, 133)",133,200,na,horse,na,na,na,Q726,http://www.wikidata.org/entity/Q726,,,Q726,http://www.wikidata.org/entity/Q726,,
119,45,140,60,horse,M74486440.jpg,129.5,52.5,"(200, 133)",133,200,na,na,na,na,horse,Q726,http://www.wikidata.org/entity/Q726,,,,,,
21,44,178,223,bird,M7480958.jpg,99.5,133.5,"(200, 255)",255,200,na,na,na,na,bird,Q5113,http://www.wikidata.org/entity/Q5113,,,,,,
43,27,101,117,vase,M75087948.jpg,72.0,72.0,"(200, 133)",133,200,na,na,na,na,vase,Q191851,http://www.wikidata.org/entity/Q191851,,,,,,
102,72,142,116,vase,M75087948.jpg,122.0,94.0,"(200, 133)",133,200,na,na,na,vase,na,Q191851,http://www.wikidata.org/entity/Q191851,,,,,,
12,12,176,123,mouse,M75605790.jpg,94.0,67.5,"(200, 125)",125,200,na,na,na,na,mouse,Q7987,http://www.wikidata.org/entity/Q7987,,,,,,
143,90,198,131,carrot,M75975319.jpg,170.5,110.5,"(200, 133)",133,200,na,carrot,na,carrot,na,Q81,http://www.wikidata.org/entity/Q81,,,Q81,http://www.wikidata.org/entity/Q81,,
104,37,119,96,bottle,M75975394.jpg,111.5,66.5,"(200, 133)",133,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
169,27,190,99,bottle,M75975394.jpg,179.5,63.0,"(200, 133)",133,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
65,43,81,91,bottle,M75975394.jpg,73.0,67.0,"(200, 133)",133,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
44,44,58,92,bottle,M75975394.jpg,51.0,68.0,"(200, 133)",133,200,bottle,na,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
52,24,136,209,fire,M76106630.jpg,94.0,116.5,"(200, 249)",249,200,na,na,na,na,fire,Q634299,http://www.wikidata.org/entity/Q634299,,,,,,
143,61,195,244,person,M76306021.jpg,169.0,152.5,"(200, 267)",267,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
43,73,89,176,person,M76306021.jpg,66.0,124.5,"(200, 267)",267,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
111,62,156,224,person,M76306021.jpg,133.5,143.0,"(200, 267)",267,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
32,181,134,267,person,M76306021.jpg,83.0,224.0,"(200, 267)",267,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
16,72,33,120,person,M76307130.jpg,24.5,96.0,"(200, 133)",133,200,person,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
96,80,105,116,person,M76307130.jpg,100.5,98.0,"(200, 133)",133,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
50,86,56,104,person,M76307130.jpg,53.0,95.0,"(200, 133)",133,200,person,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
118,97,137,153,person,M76452809.jpg,127.5,125.0,"(200, 267)",267,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
29,100,37,121,person,M76452809.jpg,33.0,110.5,"(200, 267)",267,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
110,11,128,63,bottle,M76557804.jpg,119.0,37.0,"(200, 267)",267,200,na,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,Q80228,http://www.wikidata.org/entity/Q80228
125,12,141,65,bottle,M76557804.jpg,133.0,38.5,"(200, 267)",267,200,na,bottle,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228
139,9,156,67,bottle,M76557804.jpg,147.5,38.0,"(200, 267)",267,200,na,bottle,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228
3,203,21,259,bottle,M76557804.jpg,12.0,231.0,"(200, 267)",267,200,bottle,na,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
155,13,170,65,bottle,M76557804.jpg,162.5,39.0,"(200, 267)",267,200,na,bottle,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228
20,204,36,259,bottle,M76557804.jpg,28.0,231.5,"(200, 267)",267,200,bottle,na,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
170,13,185,64,bottle,M76557804.jpg,177.5,38.5,"(200, 267)",267,200,na,bottle,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228
69,9,84,64,bottle,M76557804.jpg,76.5,36.5,"(200, 267)",267,200,na,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,Q80228,http://www.wikidata.org/entity/Q80228
42,8,56,63,bottle,M76557804.jpg,49.0,35.5,"(200, 267)",267,200,bottle,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228
29,8,44,62,bottle,M76557804.jpg,36.5,35.0,"(200, 267)",267,200,bottle,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228
147,141,159,186,bottle,M76557804.jpg,153.0,163.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
23,141,37,192,bottle,M76557804.jpg,30.0,166.5,"(200, 267)",267,200,bottle,na,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
157,141,171,188,bottle,M76557804.jpg,164.0,164.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
127,215,143,258,bottle,M76557804.jpg,135.0,236.5,"(200, 267)",267,200,na,bottle,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
132,141,146,184,bottle,M76557804.jpg,139.0,162.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
146,85,161,127,bottle,M76557804.jpg,153.5,106.0,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
183,142,196,185,bottle,M76557804.jpg,189.5,163.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
56,8,71,63,bottle,M76557804.jpg,63.5,35.5,"(200, 267)",267,200,na,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,Q80228,http://www.wikidata.org/entity/Q80228
164,83,177,127,bottle,M76557804.jpg,170.5,105.0,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
172,142,185,187,bottle,M76557804.jpg,178.5,164.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
141,214,156,258,bottle,M76557804.jpg,148.5,236.0,"(200, 267)",267,200,na,bottle,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
0,139,10,189,bottle,M76557804.jpg,5.0,164.0,"(200, 267)",267,200,bottle,na,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
182,14,195,61,bottle,M76557804.jpg,188.5,37.5,"(200, 267)",267,200,na,bottle,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228
111,214,127,258,bottle,M76557804.jpg,119.0,236.0,"(200, 267)",267,200,na,na,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
16,1,29,63,bottle,M76557804.jpg,22.5,32.0,"(200, 267)",267,200,bottle,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228
65,212,80,260,bottle,M76557804.jpg,72.5,236.0,"(200, 267)",267,200,na,na,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
84,13,94,65,bottle,M76557804.jpg,89.0,39.0,"(200, 267)",267,200,na,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,Q80228,http://www.wikidata.org/entity/Q80228
182,83,193,126,bottle,M76557804.jpg,187.5,104.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
191,16,200,60,bottle,M76557804.jpg,195.5,38.0,"(200, 267)",267,200,na,bottle,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228
191,84,200,126,bottle,M76557804.jpg,195.5,105.0,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
156,204,170,260,bottle,M76557804.jpg,163.0,232.0,"(200, 267)",267,200,na,bottle,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
36,213,51,260,bottle,M76557804.jpg,43.5,236.5,"(200, 267)",267,200,bottle,na,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
188,143,199,185,bottle,M76557804.jpg,193.5,164.0,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
79,208,92,259,bottle,M76557804.jpg,85.5,233.5,"(200, 267)",267,200,na,na,na,bottle,na,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
174,82,185,127,bottle,M76557804.jpg,179.5,104.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
121,140,133,184,bottle,M76557804.jpg,127.0,162.0,"(200, 267)",267,200,na,na,na,na,bottle,Q80228,http://www.wikidata.org/entity/Q80228,,,,,,
38,146,53,191,bottle,M76557804.jpg,45.5,168.5,"(200, 267)",267,200,bottle,na,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
15,139,26,190,bottle,M76557804.jpg,20.5,164.5,"(200, 267)",267,200,bottle,na,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,,
130,93,143,128,bottle,M76557804.jpg,136.5,110.5,"(200, 267)",267,200,na,bottle,na,na,na,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228,,
17,5,59,107,person,M76577451.jpg,38.0,56.0,"(200, 112)",112,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
130,7,153,43,person,M76577451.jpg,141.5,25.0,"(200, 112)",112,200,na,person,person,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5
61,16,76,40,person,M76577451.jpg,68.5,28.0,"(200, 112)",112,200,na,na,person,na,na,Q5,http://www.wikidata.org/entity/Q5,,,,,Q5,http://www.wikidata.org/entity/Q5
112,69,149,101,laptop,M76577451.jpg,130.5,85.0,"(200, 112)",112,200,na,na,na,laptop,na,Q3962,http://www.wikidata.org/entity/Q3962,,,,,,
156,59,193,92,person,M76577451.jpg,174.5,75.5,"(200, 112)",112,200,na,person,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
127,35,152,58,person,M76577451.jpg,139.5,46.5,"(200, 112)",112,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
123,63,138,100,person,M76682150.jpg,130.5,81.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
109,79,127,88,tennis,M76682150.jpg,118.0,83.5,"(200, 150)",150,200,na,na,na,na,tennis,Q847,http://www.wikidata.org/entity/Q847,,,,,,
187,61,200,97,person,M76682150.jpg,193.5,79.0,"(200, 150)",150,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
41,21,137,125,person,M76695294.jpg,89.0,73.0,"(200, 134)",134,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
53,50,76,107,person,M76695307.jpg,64.5,78.5,"(200, 131)",131,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
0,4,184,275,person,M76695315.jpg,92.0,139.5,"(200, 300)",300,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
110,65,127,98,person,M76720847.jpg,118.5,81.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
101,68,134,98,car,M76791450.jpg,117.5,83.0,"(200, 133)",133,200,na,na,na,na,car,Q1420,http://www.wikidata.org/entity/Q1420,,,,,,
54,36,107,91,person,M76854866.jpg,80.5,63.5,"(200, 116)",116,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
85,75,109,144,person,M76995001.jpg,97.0,109.5,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
64,68,86,145,person,M76995001.jpg,75.0,106.5,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
30,73,68,150,person,M76995001.jpg,49.0,111.5,"(200, 150)",150,200,person,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
0,61,52,150,person,M76995001.jpg,26.0,105.5,"(200, 150)",150,200,person,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
68,1,193,96,giraffe,M76995001.jpg,130.5,48.5,"(200, 150)",150,200,na,na,na,na,giraffe,Q862089,http://www.wikidata.org/entity/Q862089,,,,,,
162,44,200,132,person,M77011415.jpg,181.0,88.0,"(200, 132)",132,200,na,person,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
49,60,71,103,person,M77214539.jpg,60.0,81.5,"(200, 132)",132,200,na,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
47,19,92,90,person,M77344014.jpg,69.5,54.5,"(200, 132)",132,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
21,22,43,86,person,M77344014.jpg,32.0,54.0,"(200, 132)",132,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
113,32,165,84,person,M77344014.jpg,139.0,58.0,"(200, 132)",132,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
109,49,133,63,car,M77344014.jpg,121.0,56.0,"(200, 132)",132,200,na,na,na,na,car,Q1420,http://www.wikidata.org/entity/Q1420,,,,,,
174,4,190,59,person,M77348159.jpg,182.0,31.5,"(200, 132)",132,200,na,person,person,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5
1,17,35,100,person,M77348159.jpg,18.0,58.5,"(200, 132)",132,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
44,33,107,115,person,M77348159.jpg,75.5,74.0,"(200, 132)",132,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
119,29,170,105,person,M77348159.jpg,144.5,67.0,"(200, 132)",132,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
161,10,175,53,person,M77348159.jpg,168.0,31.5,"(200, 132)",132,200,na,person,person,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5
111,37,160,108,chair,M77348159.jpg,135.5,72.5,"(200, 132)",132,200,na,chair,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
